Unnamed: 0,project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit,State
2018,nilearn~nilearn,20160719,6,3,6,0,1,7,0,1,3,4
2019,nilearn~nilearn,20160720,1,0,0,0,1,1,1,1,2,4
2020,nilearn~nilearn,20160721,6,3,7,0,2,5,2,15,2,4
2021,nilearn~nilearn,20160722,2,1,10,0,1,1,1,0,3,11
2024,nilearn~nilearn,20160725,0,0,2,0,0,0,0,6,0,10
2025,nilearn~nilearn,20160726,0,0,1,0,0,0,0,3,0,10
2027,nilearn~nilearn,20160728,1,0,2,0,0,0,0,1,1,10
2028,nilearn~nilearn,20160729,3,0,0,0,0,0,0,0,3,10
2031,nilearn~nilearn,20160801,0,0,0,0,0,0,0,0,5,10
2032,nilearn~nilearn,20160802,1,0,15,0,10,2,2,3,2,4
2033,nilearn~nilearn,20160803,3,2,9,0,1,3,0,4,5,4
2034,nilearn~nilearn,20160804,2,0,12,0,5,0,3,1,3,4
2035,nilearn~nilearn,20160805,4,2,12,0,3,4,2,8,7,4
2036,nilearn~nilearn,20160806,1,0,0,0,11,0,2,0,1,4
2037,nilearn~nilearn,20160807,5,1,2,0,6,3,3,3,5,4
2038,nilearn~nilearn,20160808,12,4,19,0,6,8,4,15,8,2
2039,nilearn~nilearn,20160809,9,1,11,0,4,1,1,8,7,4
2040,nilearn~nilearn,20160810,4,0,7,0,3,1,0,1,5,4
2041,nilearn~nilearn,20160811,5,0,35,0,6,2,2,25,7,2
2043,nilearn~nilearn,20160813,1,0,1,0,0,0,0,1,1,10
2045,nilearn~nilearn,20160815,3,1,6,0,1,2,0,1,1,4
2046,nilearn~nilearn,20160816,2,0,17,0,3,2,1,0,5,4
2047,nilearn~nilearn,20160817,0,0,5,0,0,0,0,8,3,10
2048,nilearn~nilearn,20160818,0,0,2,0,2,0,0,0,1,10
2049,nilearn~nilearn,20160819,3,0,20,0,3,0,0,3,3,4
2050,nilearn~nilearn,20160820,0,0,1,0,0,0,0,0,1,10
2051,nilearn~nilearn,20160821,0,0,0,0,0,0,0,0,1,10
2052,nilearn~nilearn,20160822,0,0,0,0,0,0,0,0,1,10
2053,nilearn~nilearn,20160823,0,0,2,0,1,0,1,0,7,10
2055,nilearn~nilearn,20160825,1,0,8,0,0,1,0,8,2,5
2056,nilearn~nilearn,20160826,2,0,1,0,1,0,1,10,2,10
2059,nilearn~nilearn,20160829,0,0,2,0,0,0,0,1,0,10
2060,nilearn~nilearn,20160830,1,0,2,0,0,0,0,10,1,10
2061,nilearn~nilearn,20160831,1,0,1,0,1,1,1,0,1,11
2062,nilearn~nilearn,20160901,4,2,10,0,2,5,0,1,2,4
2064,nilearn~nilearn,20160903,0,0,2,0,2,0,0,0,0,10
2065,nilearn~nilearn,20160904,0,0,3,0,0,1,0,0,0,11
2066,nilearn~nilearn,20160905,1,1,0,0,1,2,0,0,1,11
2067,nilearn~nilearn,20160906,1,0,15,0,3,1,0,0,1,4
2068,nilearn~nilearn,20160907,3,1,7,0,3,1,2,1,4,4
2069,nilearn~nilearn,20160908,2,1,4,0,0,1,0,2,2,5
2070,nilearn~nilearn,20160909,0,0,1,0,2,0,0,0,0,10
2071,nilearn~nilearn,20160910,0,0,6,0,0,1,0,0,0,11
2072,nilearn~nilearn,20160911,1,0,5,0,2,0,1,0,1,10
2073,nilearn~nilearn,20160912,4,2,5,0,2,3,2,1,2,4
2074,nilearn~nilearn,20160913,0,0,1,0,0,1,0,0,0,11
2075,nilearn~nilearn,20160914,1,0,10,0,2,0,0,0,1,10
2076,nilearn~nilearn,20160915,1,0,11,0,2,2,1,6,2,4
2077,nilearn~nilearn,20160916,5,0,0,0,0,0,0,1,10,10
2079,nilearn~nilearn,20160918,15,2,14,0,2,2,2,1,4,4
2080,nilearn~nilearn,20160919,12,1,8,0,4,1,1,1,17,2
2081,nilearn~nilearn,20160920,1,0,22,0,1,0,1,0,2,4
2082,nilearn~nilearn,20160921,0,0,10,0,2,1,0,4,0,4
2085,nilearn~nilearn,20160924,0,0,4,0,1,0,0,0,0,10
2087,nilearn~nilearn,20160926,1,0,13,0,5,1,2,1,4,4
2088,nilearn~nilearn,20160927,2,1,4,0,3,3,2,3,3,4
2090,nilearn~nilearn,20160929,1,0,5,0,2,0,0,4,2,10
2091,nilearn~nilearn,20160930,4,1,4,0,1,1,1,1,8,4
2092,nilearn~nilearn,20161001,2,0,1,0,1,0,1,0,4,10
2093,nilearn~nilearn,20161002,3,1,6,0,3,3,3,2,5,4
2094,nilearn~nilearn,20161003,1,1,8,0,0,2,0,3,1,4
2095,nilearn~nilearn,20161004,4,1,11,0,2,1,2,0,6,4
2096,nilearn~nilearn,20161005,0,0,5,0,0,0,0,0,0,10
2098,nilearn~nilearn,20161007,2,0,5,0,1,0,0,4,11,10
2100,nilearn~nilearn,20161009,1,1,2,0,0,1,0,0,1,11
2101,nilearn~nilearn,20161010,1,0,1,0,1,0,0,0,1,10
2102,nilearn~nilearn,20161011,0,0,5,0,1,0,0,0,0,10
2103,nilearn~nilearn,20161012,1,0,0,0,1,0,1,0,1,10
2104,nilearn~nilearn,20161013,1,0,3,0,2,0,1,0,1,10
2107,nilearn~nilearn,20161016,1,0,0,0,1,0,1,0,2,10
2108,nilearn~nilearn,20161017,1,0,0,0,1,0,0,5,1,10
2109,nilearn~nilearn,20161018,0,0,1,0,0,0,0,2,0,10
2111,nilearn~nilearn,20161020,2,1,1,3,1,2,0,0,2,5
2112,nilearn~nilearn,20161021,0,0,0,0,0,0,0,0,5,10
2115,nilearn~nilearn,20161024,1,0,0,0,1,0,1,9,1,10
2116,nilearn~nilearn,20161025,7,1,6,0,2,2,1,4,8,4
2117,nilearn~nilearn,20161026,3,1,9,0,0,1,0,12,3,4
2118,nilearn~nilearn,20161027,0,0,2,0,2,0,0,0,0,10
2121,nilearn~nilearn,20161030,1,0,0,0,0,0,0,0,1,10
2122,nilearn~nilearn,20161031,3,2,7,0,1,4,0,0,2,11
2123,nilearn~nilearn,20161101,3,1,4,0,2,2,2,0,2,11
2124,nilearn~nilearn,20161102,1,1,0,0,0,1,0,0,0,11
2125,nilearn~nilearn,20161103,2,1,3,0,0,3,0,9,1,5
2126,nilearn~nilearn,20161104,2,0,4,0,0,0,0,3,2,10
2127,nilearn~nilearn,20161105,1,1,4,0,1,2,0,0,0,11
2129,nilearn~nilearn,20161107,0,0,3,0,1,0,0,0,0,10
2132,nilearn~nilearn,20161110,3,1,5,0,1,1,1,0,2,11
2136,nilearn~nilearn,20161114,2,0,12,0,2,1,0,0,2,11
2138,nilearn~nilearn,20161116,1,0,0,0,1,0,1,0,1,10
2139,nilearn~nilearn,20161117,1,0,3,0,1,0,0,0,1,10
2140,nilearn~nilearn,20161118,2,0,0,0,0,0,0,0,2,10
2141,nilearn~nilearn,20161119,1,0,2,0,1,0,1,0,1,10
2143,nilearn~nilearn,20161121,1,0,9,0,0,0,0,3,3,10
2144,nilearn~nilearn,20161122,0,0,8,0,1,0,0,0,0,10
2147,nilearn~nilearn,20161125,1,0,0,0,0,0,0,0,1,10
2150,nilearn~nilearn,20161128,0,0,2,0,1,0,0,0,0,10
2152,nilearn~nilearn,20161130,2,0,1,0,1,0,0,0,2,10
2155,nilearn~nilearn,20161203,0,0,3,0,0,0,0,0,0,10
2156,nilearn~nilearn,20161204,1,1,2,0,0,1,0,6,0,5
2157,nilearn~nilearn,20161205,0,0,1,0,0,0,0,0,4,10
2158,nilearn~nilearn,20161206,2,0,3,0,3,1,2,0,9,11
2160,nilearn~nilearn,20161208,2,1,4,0,2,1,1,0,2,11
2161,nilearn~nilearn,20161209,5,2,6,0,3,3,2,0,3,11
2162,nilearn~nilearn,20161210,0,0,3,0,0,0,0,6,0,10
2163,nilearn~nilearn,20161211,4,1,17,0,2,1,1,5,3,4
2164,nilearn~nilearn,20161212,0,0,0,0,0,0,0,5,0,10
2165,nilearn~nilearn,20161213,1,0,0,0,0,0,0,0,1,10
2166,nilearn~nilearn,20161214,1,0,5,0,2,0,1,0,3,10
2167,nilearn~nilearn,20161215,0,0,0,0,0,1,0,0,0,11
2169,nilearn~nilearn,20161217,7,0,0,0,0,1,0,0,6,11
2170,nilearn~nilearn,20161218,2,1,0,0,1,1,1,0,1,11
2171,nilearn~nilearn,20161219,0,0,0,0,0,0,0,12,1,10
2172,nilearn~nilearn,20161220,0,0,2,0,2,1,0,0,0,11
2176,nilearn~nilearn,20161224,0,0,1,0,1,0,1,0,1,10
2181,nilearn~nilearn,20161229,1,1,1,0,0,1,0,0,0,11
2183,nilearn~nilearn,20161231,1,0,0,0,0,0,0,0,1,10
2192,nilearn~nilearn,20170109,7,0,0,0,0,0,0,3,14,10
2193,nilearn~nilearn,20170110,1,0,0,0,0,0,0,0,2,10
2194,nilearn~nilearn,20170111,3,0,1,0,2,0,1,9,4,10
2195,nilearn~nilearn,20170112,1,0,0,0,0,0,0,0,1,10
2196,nilearn~nilearn,20170113,1,1,0,0,1,2,1,6,1,4
2197,nilearn~nilearn,20170114,0,0,0,0,0,0,0,2,0,10
2201,nilearn~nilearn,20170118,3,0,0,0,0,0,0,0,6,10
2202,nilearn~nilearn,20170119,8,3,3,0,0,3,0,3,5,4
2203,nilearn~nilearn,20170120,13,1,0,0,3,2,3,3,17,2
2204,nilearn~nilearn,20170121,5,1,1,0,0,1,0,11,4,4
2205,nilearn~nilearn,20170122,2,2,0,0,1,2,1,0,1,11
2206,nilearn~nilearn,20170123,1,0,0,0,1,0,0,3,2,10
2207,nilearn~nilearn,20170124,0,0,0,0,1,0,0,3,0,10
2208,nilearn~nilearn,20170125,9,0,4,0,4,2,1,0,8,4
2211,nilearn~nilearn,20170128,0,0,0,0,1,0,1,0,1,10
2212,nilearn~nilearn,20170129,0,0,0,0,0,0,0,0,2,10
2213,nilearn~nilearn,20170130,2,0,1,0,1,0,0,0,5,10
2214,nilearn~nilearn,20170131,1,0,1,0,2,0,1,0,1,10
2220,nilearn~nilearn,20170206,2,0,0,0,1,0,1,0,2,10
2221,nilearn~nilearn,20170207,5,1,7,0,1,1,1,0,5,11
2222,nilearn~nilearn,20170208,4,1,1,0,0,2,0,2,3,5
2223,nilearn~nilearn,20170209,0,0,2,0,0,0,0,11,0,10
2224,nilearn~nilearn,20170210,4,0,1,0,0,0,0,0,5,10
2227,nilearn~nilearn,20170213,6,1,4,0,2,1,2,0,5,11
2229,nilearn~nilearn,20170215,1,0,0,0,1,0,0,16,2,10
2230,nilearn~nilearn,20170216,2,1,8,0,1,1,1,3,1,4
2234,nilearn~nilearn,20170220,2,0,0,0,0,0,0,1,2,10
2235,nilearn~nilearn,20170221,6,1,3,0,2,2,1,9,6,4
2236,nilearn~nilearn,20170222,39,2,11,0,2,4,2,9,44,2
2237,nilearn~nilearn,20170223,18,3,12,0,2,6,1,13,18,2
2238,nilearn~nilearn,20170224,7,1,3,0,1,1,1,6,5,4
2239,nilearn~nilearn,20170225,3,0,0,0,0,0,0,0,2,10
2241,nilearn~nilearn,20170227,1,0,1,0,0,0,0,2,1,10
2242,nilearn~nilearn,20170228,18,0,5,0,3,2,2,0,19,2
2244,nilearn~nilearn,20170302,20,1,16,0,10,5,5,31,19,2
2245,nilearn~nilearn,20170303,22,5,29,0,3,13,3,41,32,2
2246,nilearn~nilearn,20170304,12,2,7,0,4,2,4,2,29,2
2248,nilearn~nilearn,20170306,2,0,8,0,1,0,1,3,13,10
2249,nilearn~nilearn,20170307,1,1,0,0,1,1,1,0,10,11
2250,nilearn~nilearn,20170308,0,0,1,0,0,0,0,0,1,10
2251,nilearn~nilearn,20170309,0,0,1,0,1,0,0,0,2,10
2252,nilearn~nilearn,20170310,0,0,2,0,0,0,0,2,0,10
2254,nilearn~nilearn,20170312,3,0,4,0,1,0,0,0,2,10
2256,nilearn~nilearn,20170314,1,0,3,0,0,0,0,1,1,10
2258,nilearn~nilearn,20170316,1,0,9,0,0,1,0,2,2,5
2259,nilearn~nilearn,20170317,0,0,9,0,1,0,0,0,0,10
2263,nilearn~nilearn,20170321,1,0,8,0,2,0,1,0,9,10
2264,nilearn~nilearn,20170322,0,0,2,0,0,0,0,3,4,10
2265,nilearn~nilearn,20170323,0,0,2,0,1,0,0,0,0,10
2266,nilearn~nilearn,20170324,1,0,9,0,3,0,3,0,5,10
2271,nilearn~nilearn,20170329,1,0,3,0,1,0,1,0,1,10
2272,nilearn~nilearn,20170330,0,0,3,0,0,0,0,5,0,10
2273,nilearn~nilearn,20170331,0,0,9,0,1,0,0,0,0,10
2275,nilearn~nilearn,20170402,0,0,7,0,1,0,1,0,1,10
2276,nilearn~nilearn,20170403,4,0,2,0,2,0,1,0,13,10
2277,nilearn~nilearn,20170404,0,0,0,0,0,0,0,0,14,10
2278,nilearn~nilearn,20170405,8,0,19,0,5,2,5,8,14,2
2280,nilearn~nilearn,20170407,4,0,4,0,2,0,2,1,6,10
2281,nilearn~nilearn,20170408,0,0,2,0,0,0,0,1,0,10
2282,nilearn~nilearn,20170409,0,0,0,0,2,0,0,0,0,10
2285,nilearn~nilearn,20170412,5,0,0,0,0,0,0,0,5,10
2286,nilearn~nilearn,20170413,2,0,6,0,2,0,0,1,0,10
2287,nilearn~nilearn,20170414,3,0,0,0,0,0,0,0,5,10
2293,nilearn~nilearn,20170420,3,1,8,0,0,2,0,0,2,11
2294,nilearn~nilearn,20170421,3,0,1,0,1,0,0,0,3,10
2296,nilearn~nilearn,20170423,0,0,1,0,0,0,0,13,0,10
2297,nilearn~nilearn,20170424,0,0,3,0,0,0,0,3,2,10
2298,nilearn~nilearn,20170425,3,1,8,0,0,1,0,3,3,5
2300,nilearn~nilearn,20170427,0,0,2,0,0,1,0,2,0,5
2305,nilearn~nilearn,20170502,3,1,4,0,1,1,1,0,2,11
2306,nilearn~nilearn,20170503,1,1,3,0,0,2,0,0,0,11
2307,nilearn~nilearn,20170504,0,0,2,0,1,1,0,0,0,11
2308,nilearn~nilearn,20170505,0,0,6,0,1,2,0,3,0,5
2309,nilearn~nilearn,20170506,1,0,5,0,1,0,1,7,3,10
2310,nilearn~nilearn,20170507,1,0,0,0,1,0,1,0,4,10
2311,nilearn~nilearn,20170508,2,0,7,0,1,0,0,0,2,10
2312,nilearn~nilearn,20170509,0,0,1,0,0,0,0,3,0,10
2313,nilearn~nilearn,20170510,1,0,5,0,2,0,0,0,1,10
2314,nilearn~nilearn,20170511,0,0,2,0,1,0,0,0,0,10
2315,nilearn~nilearn,20170512,0,0,1,0,1,0,1,0,1,10
2319,nilearn~nilearn,20170516,2,0,3,0,2,2,1,0,2,11
2320,nilearn~nilearn,20170517,2,0,8,0,1,1,1,0,2,11
2321,nilearn~nilearn,20170518,0,0,3,0,0,0,0,0,0,10
2323,nilearn~nilearn,20170520,1,0,4,0,1,0,1,0,1,10
2324,nilearn~nilearn,20170521,1,1,1,0,0,2,0,0,0,11
2325,nilearn~nilearn,20170522,0,0,2,0,0,0,0,3,0,10
2326,nilearn~nilearn,20170523,8,3,10,0,0,3,0,2,5,4
2327,nilearn~nilearn,20170524,1,1,1,0,0,2,0,0,0,11
2329,nilearn~nilearn,20170526,1,0,1,0,0,0,0,0,1,10
2332,nilearn~nilearn,20170529,6,0,19,0,1,1,1,15,8,4
2333,nilearn~nilearn,20170530,4,2,8,0,0,4,0,3,4,4
2334,nilearn~nilearn,20170531,0,0,7,0,2,0,0,0,0,10
2335,nilearn~nilearn,20170601,2,0,2,0,1,0,1,0,2,10
2339,nilearn~nilearn,20170605,0,0,2,0,0,0,0,6,0,10
2340,nilearn~nilearn,20170606,0,0,4,0,0,0,0,0,0,10
2342,nilearn~nilearn,20170608,1,0,5,0,0,0,0,0,1,10
2344,nilearn~nilearn,20170610,1,0,0,0,0,0,0,0,1,10
2345,nilearn~nilearn,20170611,0,0,0,0,0,0,0,0,1,10
2346,nilearn~nilearn,20170612,2,0,5,0,1,0,1,10,2,10
2347,nilearn~nilearn,20170613,0,0,4,0,2,0,1,1,1,10
2348,nilearn~nilearn,20170614,1,0,4,0,0,0,0,4,1,10
2349,nilearn~nilearn,20170615,5,4,4,0,0,6,0,2,0,4
2352,nilearn~nilearn,20170618,1,0,1,0,0,0,0,0,1,10
2353,nilearn~nilearn,20170619,4,0,10,0,4,0,4,5,4,4
2354,nilearn~nilearn,20170620,11,6,4,0,2,7,2,2,4,2
2356,nilearn~nilearn,20170622,3,0,9,0,1,1,1,1,6,4
2357,nilearn~nilearn,20170623,1,1,3,0,0,7,0,0,1,4
2358,nilearn~nilearn,20170624,4,1,7,0,3,2,3,8,4,4
2359,nilearn~nilearn,20170625,0,0,2,0,0,0,0,1,0,10
2360,nilearn~nilearn,20170626,2,1,7,0,1,1,1,4,3,4
2361,nilearn~nilearn,20170627,0,0,1,0,0,0,0,0,3,10
2362,nilearn~nilearn,20170628,0,0,2,0,0,1,0,0,0,11
2366,nilearn~nilearn,20170702,0,0,3,0,2,0,0,1,0,10
2367,nilearn~nilearn,20170703,0,0,0,0,0,1,0,0,0,11
2368,nilearn~nilearn,20170704,0,0,0,0,0,0,0,7,0,10
2370,nilearn~nilearn,20170706,0,0,3,0,0,1,0,3,0,5
2373,nilearn~nilearn,20170709,2,1,1,0,1,1,1,0,1,11
2375,nilearn~nilearn,20170711,1,0,1,0,0,0,0,1,1,10
2376,nilearn~nilearn,20170712,0,0,2,0,0,0,0,2,0,10
2380,nilearn~nilearn,20170716,1,0,0,0,0,0,0,0,1,10
2381,nilearn~nilearn,20170717,0,0,2,0,0,0,0,1,0,10
2382,nilearn~nilearn,20170718,4,1,8,0,0,1,0,0,3,11
2390,nilearn~nilearn,20170726,6,0,12,0,5,0,3,0,6,4
2391,nilearn~nilearn,20170727,9,1,5,0,0,3,0,2,8,4
2392,nilearn~nilearn,20170728,3,1,0,0,0,2,0,10,2,5
2393,nilearn~nilearn,20170729,1,0,1,0,0,0,0,0,1,10
2394,nilearn~nilearn,20170730,6,2,8,0,1,2,1,1,1,4
2395,nilearn~nilearn,20170731,1,0,0,0,0,0,0,0,1,10
2397,nilearn~nilearn,20170802,1,1,2,0,0,1,0,0,0,11
2405,nilearn~nilearn,20170810,0,0,1,0,0,0,0,0,1,10
2406,nilearn~nilearn,20170811,0,0,1,0,0,1,0,0,0,11
2408,nilearn~nilearn,20170813,0,0,1,0,0,1,0,0,0,11
2409,nilearn~nilearn,20170814,0,0,2,0,1,0,0,0,0,10
2412,nilearn~nilearn,20170817,1,0,1,0,2,0,1,0,1,10
2413,nilearn~nilearn,20170818,2,0,15,0,3,2,2,1,2,4
2415,nilearn~nilearn,20170820,0,0,5,0,0,0,0,1,0,10
2416,nilearn~nilearn,20170821,2,0,3,0,2,0,1,1,2,10
2417,nilearn~nilearn,20170822,0,0,9,0,0,1,0,0,0,11
2419,nilearn~nilearn,20170824,5,2,21,0,5,2,2,12,6,4
2420,nilearn~nilearn,20170825,0,0,14,0,1,1,0,0,0,11
2421,nilearn~nilearn,20170826,0,0,6,0,0,1,0,0,0,11
2423,nilearn~nilearn,20170828,0,0,3,0,1,0,0,0,0,10
2425,nilearn~nilearn,20170830,0,0,4,0,0,1,0,0,0,11
2429,nilearn~nilearn,20170903,0,0,6,0,1,0,0,0,0,10
2430,nilearn~nilearn,20170904,1,0,3,0,0,1,0,1,1,5
2431,nilearn~nilearn,20170905,1,1,3,0,0,1,0,0,0,11
2432,nilearn~nilearn,20170906,0,0,2,0,0,1,0,0,0,11
2433,nilearn~nilearn,20170907,1,1,2,0,1,1,0,0,0,11
2438,nilearn~nilearn,20170912,0,0,10,0,2,1,0,0,0,11
2439,nilearn~nilearn,20170913,0,0,4,0,0,0,0,0,0,10
2440,nilearn~nilearn,20170914,0,0,2,0,2,0,0,0,0,10
2444,nilearn~nilearn,20170918,1,0,2,0,1,0,1,0,1,10
2445,nilearn~nilearn,20170919,7,1,13,0,1,1,0,12,5,4
2446,nilearn~nilearn,20170920,0,0,1,0,0,0,0,5,0,10
2449,nilearn~nilearn,20170923,0,0,3,0,0,0,0,0,1,10
2450,nilearn~nilearn,20170924,0,0,3,0,1,0,0,0,1,10
2454,nilearn~nilearn,20170928,7,1,6,0,3,4,2,3,7,4
2455,nilearn~nilearn,20170929,3,0,1,0,3,1,1,1,5,4
2456,nilearn~nilearn,20170930,0,0,2,0,0,0,0,3,1,10
2461,nilearn~nilearn,20171005,0,0,4,0,1,0,0,0,0,10
2462,nilearn~nilearn,20171006,0,0,3,0,0,0,0,0,0,10
2465,nilearn~nilearn,20171009,0,0,3,0,1,0,0,0,0,10
2466,nilearn~nilearn,20171010,4,0,2,0,1,1,1,0,4,11
2467,nilearn~nilearn,20171011,2,0,1,0,0,0,0,0,2,10
2468,nilearn~nilearn,20171012,2,1,2,0,1,1,1,0,1,11
2469,nilearn~nilearn,20171013,6,1,13,0,3,3,1,5,7,4
2472,nilearn~nilearn,20171016,0,0,2,0,1,0,0,0,0,10
2473,nilearn~nilearn,20171017,1,0,1,0,0,0,0,0,1,10
2474,nilearn~nilearn,20171018,3,0,3,0,2,0,1,2,6,10
2475,nilearn~nilearn,20171019,0,0,10,0,0,0,0,14,0,10
2477,nilearn~nilearn,20171021,6,0,2,0,1,0,1,0,6,10
2480,nilearn~nilearn,20171024,0,0,2,0,1,0,1,0,0,10
2482,nilearn~nilearn,20171026,0,0,6,0,0,0,0,0,0,10
2485,nilearn~nilearn,20171029,0,0,1,0,0,0,0,2,0,10
2486,nilearn~nilearn,20171030,1,0,2,0,0,0,0,2,1,10
2487,nilearn~nilearn,20171031,3,0,1,0,1,1,1,0,4,11
2488,nilearn~nilearn,20171101,0,0,0,0,0,0,0,0,1,10
2489,nilearn~nilearn,20171102,6,0,5,0,2,0,2,0,6,10
2490,nilearn~nilearn,20171103,2,0,8,0,3,0,2,2,2,10
2491,nilearn~nilearn,20171104,3,2,5,0,0,2,0,1,2,4
2492,nilearn~nilearn,20171105,0,0,4,0,1,0,0,2,0,10
2493,nilearn~nilearn,20171106,4,3,8,0,1,10,0,4,0,4
2494,nilearn~nilearn,20171107,1,0,3,0,2,1,2,0,2,11
2495,nilearn~nilearn,20171108,2,0,5,0,1,0,0,0,2,10
2496,nilearn~nilearn,20171109,5,0,6,0,1,0,1,0,6,10
2497,nilearn~nilearn,20171110,2,0,9,0,3,0,2,0,2,10
2498,nilearn~nilearn,20171111,3,0,1,0,1,0,0,0,3,10
2499,nilearn~nilearn,20171112,2,0,7,0,0,0,0,4,2,10
2500,nilearn~nilearn,20171113,5,0,1,0,1,0,0,5,5,10
2501,nilearn~nilearn,20171114,28,4,28,0,2,7,1,42,24,2
2502,nilearn~nilearn,20171115,9,0,11,0,0,0,0,0,9,10
2503,nilearn~nilearn,20171116,38,3,33,0,9,9,7,61,44,6
2504,nilearn~nilearn,20171117,29,4,19,0,3,8,3,13,26,2
2505,nilearn~nilearn,20171118,22,1,9,0,1,2,1,11,19,2
2506,nilearn~nilearn,20171119,23,4,14,0,1,5,1,13,18,2
2507,nilearn~nilearn,20171120,0,0,7,0,3,1,0,0,0,11
2508,nilearn~nilearn,20171121,1,0,6,0,1,1,1,0,1,11
2509,nilearn~nilearn,20171122,2,1,2,0,1,2,0,1,1,4
2510,nilearn~nilearn,20171123,4,1,6,0,4,3,2,3,3,4
2511,nilearn~nilearn,20171124,2,0,0,0,1,0,0,0,1,10
2514,nilearn~nilearn,20171127,0,0,0,0,1,1,0,0,0,11
2516,nilearn~nilearn,20171129,0,0,2,0,2,0,0,0,0,10
2517,nilearn~nilearn,20171130,1,1,8,0,2,3,1,2,2,4
2518,nilearn~nilearn,20171201,0,0,3,0,0,0,0,2,1,10
2531,nilearn~nilearn,20171214,0,0,0,0,0,0,0,0,1,10
