Unnamed: 0,project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit,State
1230,idan~oauthlib,20150402,7,7,15,0,0,7,0,1,0,2
1232,idan~oauthlib,20150404,0,0,0,0,0,0,0,1,0,10
1241,idan~oauthlib,20150413,1,0,9,0,1,0,1,0,1,10
1242,idan~oauthlib,20150414,1,0,3,0,0,0,0,0,1,10
1244,idan~oauthlib,20150416,1,0,0,0,0,0,0,0,1,10
1247,idan~oauthlib,20150419,2,2,5,0,0,3,0,0,0,11
1248,idan~oauthlib,20150420,0,0,2,0,1,0,1,0,1,10
1264,idan~oauthlib,20150506,3,0,8,0,2,1,2,0,3,11
1267,idan~oauthlib,20150509,2,0,2,0,2,0,1,0,2,10
1271,idan~oauthlib,20150513,0,0,1,0,1,0,1,0,0,10
1275,idan~oauthlib,20150517,0,0,0,0,0,1,0,0,0,11
1276,idan~oauthlib,20150518,0,0,3,0,0,0,0,0,0,10
1277,idan~oauthlib,20150519,0,0,2,0,1,0,1,0,1,10
1281,idan~oauthlib,20150523,3,3,1,0,0,5,0,0,0,4
1282,idan~oauthlib,20150524,2,0,0,0,0,0,0,0,2,10
1304,idan~oauthlib,20150615,0,0,6,0,0,0,0,0,0,10
1308,idan~oauthlib,20150619,1,0,1,0,3,0,2,0,2,10
1312,idan~oauthlib,20150623,0,0,5,0,0,0,0,0,0,10
1315,idan~oauthlib,20150626,1,0,0,0,1,0,1,0,1,10
1318,idan~oauthlib,20150629,1,0,0,0,1,0,1,0,1,10
1319,idan~oauthlib,20150630,0,0,0,2,0,0,0,0,0,5
1321,idan~oauthlib,20150702,9,2,17,0,2,3,2,0,7,4
1322,idan~oauthlib,20150703,4,2,3,0,0,2,0,0,2,11
1323,idan~oauthlib,20150704,3,1,5,0,1,3,1,0,2,11
1325,idan~oauthlib,20150706,5,2,3,0,1,3,1,0,5,11
1338,idan~oauthlib,20150719,12,8,5,0,2,11,2,0,0,2
1339,idan~oauthlib,20150720,2,0,2,0,2,1,1,0,1,11
1340,idan~oauthlib,20150721,0,0,6,0,1,0,0,0,0,10
1342,idan~oauthlib,20150723,1,1,7,0,2,2,1,0,1,11
1344,idan~oauthlib,20150725,2,0,8,0,1,4,0,0,0,11
1346,idan~oauthlib,20150727,0,0,5,0,0,0,0,0,0,10
1347,idan~oauthlib,20150728,1,0,7,0,2,2,1,0,1,11
1353,idan~oauthlib,20150803,0,0,1,1,0,0,0,0,0,5
1354,idan~oauthlib,20150804,1,0,1,0,2,0,1,0,1,10
1355,idan~oauthlib,20150805,0,0,0,0,1,1,1,0,2,11
1360,idan~oauthlib,20150810,3,2,2,0,0,2,0,0,0,11
1361,idan~oauthlib,20150811,1,0,0,0,4,0,1,0,1,10
1362,idan~oauthlib,20150812,1,0,2,0,6,1,1,0,1,4
1363,idan~oauthlib,20150813,0,0,1,0,0,1,0,0,0,11
1366,idan~oauthlib,20150816,3,2,4,0,0,7,0,0,0,4
1368,idan~oauthlib,20150818,2,0,2,0,2,0,1,0,2,10
1376,idan~oauthlib,20150826,0,0,1,1,1,0,0,0,0,5
1379,idan~oauthlib,20150829,0,0,0,0,1,0,1,0,1,10
1381,idan~oauthlib,20150831,0,0,0,0,1,0,1,0,5,10
1385,idan~oauthlib,20150904,0,0,0,0,2,0,1,0,1,10
1402,idan~oauthlib,20150921,1,0,2,0,1,0,1,0,1,10
1410,idan~oauthlib,20150929,2,0,0,0,1,0,1,0,2,10
1436,idan~oauthlib,20151025,3,3,4,0,0,3,0,0,0,11
1437,idan~oauthlib,20151026,1,0,0,0,1,0,1,0,1,10
1443,idan~oauthlib,20151101,1,1,2,1,0,1,0,0,0,5
1445,idan~oauthlib,20151103,1,0,2,0,2,1,1,0,1,11
1446,idan~oauthlib,20151104,0,0,2,0,1,0,0,0,0,10
1455,idan~oauthlib,20151113,1,0,0,0,1,0,1,0,1,10
1472,idan~oauthlib,20151130,1,1,1,0,0,1,0,0,0,11
1490,idan~oauthlib,20151218,1,0,0,0,1,0,1,0,1,10
1499,idan~oauthlib,20151227,1,1,2,0,0,1,0,0,0,11
1515,idan~oauthlib,20160112,0,0,4,0,0,0,0,0,0,10
1519,idan~oauthlib,20160116,0,0,3,0,0,0,0,0,0,10
1521,idan~oauthlib,20160118,0,0,4,0,0,0,0,0,0,10
1574,idan~oauthlib,20160311,2,0,0,0,1,0,1,0,2,10
1577,idan~oauthlib,20160314,2,2,4,1,0,4,0,0,0,5
1578,idan~oauthlib,20160315,0,0,0,0,2,0,0,0,0,10
1585,idan~oauthlib,20160322,0,0,3,0,0,0,0,0,0,10
1593,idan~oauthlib,20160330,1,0,0,0,1,0,1,0,1,10
1601,idan~oauthlib,20160407,1,1,2,0,0,2,0,0,0,11
1604,idan~oauthlib,20160410,5,0,1,0,1,0,1,0,5,10
1605,idan~oauthlib,20160411,6,1,2,0,0,2,0,0,3,11
1607,idan~oauthlib,20160413,1,0,1,0,1,0,1,0,1,10
1610,idan~oauthlib,20160416,2,0,0,0,0,0,0,0,2,10
1613,idan~oauthlib,20160419,1,0,1,0,1,0,0,0,1,10
1614,idan~oauthlib,20160420,2,1,5,0,1,1,1,8,1,4
1615,idan~oauthlib,20160421,1,0,1,0,0,0,0,1,1,10
1616,idan~oauthlib,20160422,0,0,1,0,0,0,0,4,0,10
1619,idan~oauthlib,20160425,3,0,0,0,1,0,1,0,3,10
1620,idan~oauthlib,20160426,3,0,0,0,0,0,0,5,3,10
1622,idan~oauthlib,20160428,1,1,10,0,1,1,0,0,0,11
1623,idan~oauthlib,20160429,3,0,0,0,1,0,0,0,3,10
1625,idan~oauthlib,20160501,2,0,2,0,0,1,0,0,0,11
1626,idan~oauthlib,20160502,3,0,0,0,1,0,0,11,3,10
1627,idan~oauthlib,20160503,0,0,0,0,0,0,0,1,0,10
1629,idan~oauthlib,20160505,0,0,6,0,1,0,0,1,0,10
1630,idan~oauthlib,20160506,1,0,1,0,0,0,0,0,1,10
1632,idan~oauthlib,20160508,0,0,5,1,0,2,0,0,0,5
1633,idan~oauthlib,20160509,1,0,0,0,3,0,1,0,1,10
1634,idan~oauthlib,20160510,0,0,1,1,0,0,0,0,0,5
1640,idan~oauthlib,20160516,2,1,2,0,1,2,1,0,1,11
1642,idan~oauthlib,20160518,1,1,1,4,0,2,0,0,0,5
1653,idan~oauthlib,20160529,0,0,0,0,1,0,1,0,1,10
1655,idan~oauthlib,20160531,1,1,0,0,0,1,0,0,0,11
1656,idan~oauthlib,20160601,3,0,1,0,0,1,0,0,0,11
1687,idan~oauthlib,20160702,0,0,2,0,0,1,0,0,0,11
1692,idan~oauthlib,20160707,1,0,0,0,1,0,1,0,1,10
1693,idan~oauthlib,20160708,3,0,0,0,1,0,1,0,3,10
1734,idan~oauthlib,20160818,2,0,1,0,0,0,0,0,2,10
1738,idan~oauthlib,20160822,0,0,1,0,1,1,0,0,0,11
1741,idan~oauthlib,20160825,2,0,2,0,0,0,0,4,2,10
1742,idan~oauthlib,20160826,1,0,0,0,0,0,0,0,1,10
1744,idan~oauthlib,20160828,3,2,2,0,0,2,0,0,0,11
1753,idan~oauthlib,20160906,0,0,1,0,1,1,0,0,0,11
