project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit
nilearn~nilearn,20140418,1,1,4,0,0,1,0,0,0
nilearn~nilearn,20140421,5,0,15,0,0,1,0,25,5
nilearn~nilearn,20140422,15,0,4,0,1,1,1,19,12
nilearn~nilearn,20140423,7,0,5,4,0,1,0,22,2
nilearn~nilearn,20140424,6,0,21,0,0,0,0,5,6
nilearn~nilearn,20140426,7,2,8,0,0,3,0,0,0
nilearn~nilearn,20140427,0,0,1,0,0,0,0,0,0
nilearn~nilearn,20140428,7,2,5,0,3,3,2,4,4
nilearn~nilearn,20140429,4,0,1,0,1,0,1,0,4
nilearn~nilearn,20140430,0,0,0,0,0,0,0,0,2
nilearn~nilearn,20140501,0,0,1,0,0,0,0,0,0
nilearn~nilearn,20140515,0,0,3,0,1,0,1,0,2
nilearn~nilearn,20140516,4,0,1,0,0,1,0,2,4
nilearn~nilearn,20140519,2,0,3,0,1,2,0,0,4
nilearn~nilearn,20140520,2,0,3,0,0,0,0,10,0
nilearn~nilearn,20140521,8,1,2,0,1,1,0,3,9
nilearn~nilearn,20140522,0,0,4,0,1,0,1,0,5
nilearn~nilearn,20140526,0,0,0,0,0,0,0,12,0
nilearn~nilearn,20140527,0,0,0,0,0,0,0,14,6
nilearn~nilearn,20140528,2,0,1,0,1,0,1,0,3
nilearn~nilearn,20140529,2,1,2,0,2,2,0,2,0
nilearn~nilearn,20140530,0,0,0,0,0,0,0,1,0
nilearn~nilearn,20140604,2,0,0,0,0,0,0,0,3
nilearn~nilearn,20140606,1,0,0,0,0,0,0,0,1
nilearn~nilearn,20140609,2,1,1,0,1,1,1,0,3
nilearn~nilearn,20140611,0,0,0,0,4,0,0,0,0
nilearn~nilearn,20140616,21,0,2,0,5,1,1,0,22
nilearn~nilearn,20140617,53,2,10,0,4,3,1,1,52
nilearn~nilearn,20140618,42,2,2,0,4,3,3,39,49
nilearn~nilearn,20140619,2,0,7,0,0,0,0,13,4
nilearn~nilearn,20140620,2,0,0,0,1,1,1,0,7
nilearn~nilearn,20140623,2,1,0,0,0,1,0,0,1
nilearn~nilearn,20140627,31,0,5,0,2,0,1,58,0
nilearn~nilearn,20140628,4,0,4,0,0,0,0,0,0
nilearn~nilearn,20140629,20,0,0,0,0,0,0,16,0
nilearn~nilearn,20140630,30,0,5,0,1,0,1,10,0
nilearn~nilearn,20140701,9,0,13,0,2,3,0,3,0
nilearn~nilearn,20140702,6,0,0,0,0,0,0,0,6
nilearn~nilearn,20140703,1,0,4,0,1,0,1,8,2
nilearn~nilearn,20140704,0,0,0,0,0,0,0,2,0
nilearn~nilearn,20140707,0,0,0,0,0,0,0,1,0
nilearn~nilearn,20140708,12,0,0,0,0,0,0,0,0
nilearn~nilearn,20140709,0,0,1,0,1,0,0,0,0
nilearn~nilearn,20140710,0,0,3,0,0,0,0,3,0
nilearn~nilearn,20140711,1,0,0,0,0,0,0,4,0
nilearn~nilearn,20140713,6,0,0,0,0,0,0,0,0
nilearn~nilearn,20140715,1,0,1,0,1,0,1,0,1
nilearn~nilearn,20140716,2,0,5,0,0,0,0,0,2
nilearn~nilearn,20140717,1,1,2,0,0,1,0,0,0
nilearn~nilearn,20140721,4,0,2,0,1,0,1,8,11
