project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit
pycqa~astroid,20140308,2,0,0,0,0,0,0,0,0
pycqa~astroid,20140312,0,0,4,0,0,0,0,0,0
pycqa~astroid,20140318,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140319,2,0,0,0,0,0,0,0,0
pycqa~astroid,20140321,4,0,0,0,0,0,0,0,0
pycqa~astroid,20140322,1,0,1,0,1,0,0,0,0
pycqa~astroid,20140324,1,0,4,0,1,0,0,0,0
pycqa~astroid,20140325,1,0,0,0,1,0,0,0,0
pycqa~astroid,20140326,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140331,0,0,2,0,0,0,0,0,0
pycqa~astroid,20140402,4,0,0,0,0,0,0,0,0
pycqa~astroid,20140408,8,0,11,0,0,0,0,0,0
pycqa~astroid,20140409,0,0,1,0,0,0,0,0,0
pycqa~astroid,20140412,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140413,2,0,0,0,0,0,0,0,0
pycqa~astroid,20140415,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140417,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140418,2,0,0,0,0,0,0,0,0
pycqa~astroid,20140421,0,0,2,0,1,0,0,0,0
pycqa~astroid,20140422,4,0,5,0,0,0,0,0,0
pycqa~astroid,20140423,2,0,4,0,1,0,0,0,0
pycqa~astroid,20140425,8,0,0,0,1,0,0,0,0
pycqa~astroid,20140426,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140427,0,0,0,0,2,0,0,0,0
pycqa~astroid,20140429,3,0,0,0,0,0,0,0,0
pycqa~astroid,20140430,3,0,0,0,0,0,0,0,0
pycqa~astroid,20140502,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140507,2,0,0,0,0,0,0,0,0
pycqa~astroid,20140521,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140523,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140525,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140602,0,0,1,0,0,0,0,0,0
pycqa~astroid,20140603,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140604,2,0,0,0,0,0,0,0,0
pycqa~astroid,20140606,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140610,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140611,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140627,0,0,4,0,0,0,0,0,0
pycqa~astroid,20140630,3,0,1,0,0,0,0,0,0
pycqa~astroid,20140702,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140703,4,0,0,0,0,0,0,0,0
pycqa~astroid,20140707,0,0,1,0,1,0,0,0,0
pycqa~astroid,20140713,2,0,1,0,0,0,0,0,0
pycqa~astroid,20140720,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140723,2,0,0,0,0,0,0,0,0
pycqa~astroid,20140724,15,0,1,0,1,0,0,0,0
pycqa~astroid,20140725,16,0,2,0,3,0,0,0,0
pycqa~astroid,20140728,1,0,3,0,1,0,0,0,0
pycqa~astroid,20140729,1,0,2,0,1,0,0,0,0
pycqa~astroid,20140731,1,0,3,0,1,0,0,0,0
pycqa~astroid,20140801,0,0,5,0,1,0,0,0,0
pycqa~astroid,20140804,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140805,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140808,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140811,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140813,4,0,0,0,0,0,0,0,0
pycqa~astroid,20140818,0,0,1,0,0,0,0,0,0
pycqa~astroid,20140820,2,0,4,0,0,0,0,0,0
pycqa~astroid,20140822,3,0,2,0,0,0,0,0,0
pycqa~astroid,20140823,0,0,2,0,0,0,0,0,0
pycqa~astroid,20140824,3,0,1,0,0,0,0,0,0
pycqa~astroid,20140825,0,0,5,0,1,0,0,0,0
pycqa~astroid,20140826,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140831,0,0,1,0,0,0,0,0,0
pycqa~astroid,20140902,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140911,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140913,1,0,1,0,1,0,0,0,0
pycqa~astroid,20140916,2,0,1,0,0,0,0,0,0
pycqa~astroid,20140929,1,0,0,0,0,0,0,0,0
pycqa~astroid,20141004,0,0,1,0,0,0,0,0,0
pycqa~astroid,20141008,0,0,1,0,0,0,0,0,0
pycqa~astroid,20141016,2,0,5,0,1,0,0,0,0
pycqa~astroid,20141020,2,0,0,0,0,0,0,0,0
pycqa~astroid,20141024,1,0,0,0,0,0,0,0,0
pycqa~astroid,20141026,1,0,0,0,0,0,0,0,0
pycqa~astroid,20141028,3,0,0,0,0,0,0,0,0
pycqa~astroid,20141030,2,0,4,0,2,0,0,0,0
pycqa~astroid,20141104,3,0,4,0,2,0,0,0,0
pycqa~astroid,20141106,1,0,1,0,0,0,0,0,0
pycqa~astroid,20141107,4,0,0,0,0,0,0,0,0
pycqa~astroid,20141108,10,0,0,0,0,0,0,0,0
pycqa~astroid,20141109,6,0,2,0,0,0,0,0,0
pycqa~astroid,20141112,1,0,0,0,0,0,0,0,0
pycqa~astroid,20141113,1,0,0,0,0,0,0,0,0
pycqa~astroid,20141114,2,0,0,0,0,0,0,0,0
pycqa~astroid,20141115,2,0,0,0,0,0,0,0,0
pycqa~astroid,20141116,9,0,0,0,0,0,0,0,0
pycqa~astroid,20141117,2,0,0,0,0,0,0,0,0
pycqa~astroid,20141118,4,0,0,0,0,0,0,0,0
pycqa~astroid,20141119,3,0,0,0,0,0,0,0,0
pycqa~astroid,20141120,6,0,0,0,0,0,0,0,0
pycqa~astroid,20141121,8,0,10,0,3,0,0,0,0
pycqa~astroid,20141122,8,0,12,0,1,0,0,0,0
pycqa~astroid,20141123,0,0,0,0,1,0,0,0,0
pycqa~astroid,20141124,0,0,0,0,1,0,0,0,0
pycqa~astroid,20141125,1,0,1,0,0,0,0,0,0
pycqa~astroid,20141127,1,0,0,0,0,0,0,0,0
pycqa~astroid,20141128,5,0,2,0,4,0,0,0,0
pycqa~astroid,20141202,1,0,0,0,0,0,0,0,0
pycqa~astroid,20141203,1,0,0,0,0,0,0,0,0
pycqa~astroid,20141204,8,0,1,0,0,0,0,0,0
pycqa~astroid,20141205,2,0,0,0,0,0,0,0,0
pycqa~astroid,20141207,0,0,0,0,1,0,0,0,0
pycqa~astroid,20141209,0,0,0,0,1,0,0,0,0
pycqa~astroid,20141211,1,0,0,0,2,0,0,0,0
pycqa~astroid,20141215,3,0,2,0,0,0,0,0,0
pycqa~astroid,20141217,2,0,0,0,0,0,0,0,0
pycqa~astroid,20141218,1,0,1,0,0,0,0,0,0
pycqa~astroid,20141220,0,0,1,0,1,0,0,0,0
